54.239.31.129   aws.amazon.com
40.114.86.114   sorry.kobo.com
75.98.196.99   media.kobobooks.com
23.15.8.152   contentdownloads.kobobooks.com
23.15.8.153   get.kobobooks.com
23.15.8.138   ecimages.kobobooks.com
23.15.8.139   ecmimages.kobobooks.com
89.187.65.68   insiders.kobo.com
23.46.60.24   scdn.line-apps.com
125.209.210.239   lcp-checkout.line.me
125.209.222.202   gd2w.line.naver.jp
125.209.222.202   gww.line.naver.jp
125.209.222.202   gd2k.line.naver.jp
203.104.160.31   gwx.line.naver.jp
125.209.238.209   obs-cn.line-apps.com
203.104.160.13   obs.line-apps.com
125.209.238.186   xcdn-cn-prf.line-apps.com
125.209.238.186   xcdn-cn-shp.line-apps.com
125.209.238.186   xcdn-cn-stk.line-apps.com
125.209.252.18   gd2g.line.naver.jp
125.209.252.18   gd2i.line.naver.jp
203.104.138.138   line.me
203.104.142.52   lan.line.me
203.104.153.1   gd2.line.naver.jp
203.104.153.1   gw.line.naver.jp
203.104.150.46   obs-tw.line-apps.com
203.104.160.12   gd2u.line.naver.jp
203.104.174.19   gd2s.line.naver.jp
203.104.174.12   gd2v.line.naver.jp
23.218.123.211   w.line.me
23.3.13.9   dl.profile.line.naver.jp
23.3.13.26   dl.stickershop.line.naver.jp
63.251.46.193   secure.logmein.com
104.16.121.127   medium.com
104.16.118.145   api.medium.com
104.16.119.145   cdn-static-1.medium.com
104.16.119.145   cdn-images-1.medium.com
104.16.118.145   cdn-images-2.medium.com
31.216.147.133   eu.api.mega.co.nz
31.216.148.11   eu.static.mega.co.nz
72.21.91.188   g.cdn1.mega.co.nz
154.53.224.118   mega.co.nz
154.53.224.150   mega.nz
31.216.147.156   w.api.mega.co.nz
34.225.58.16   messaging-sub.api.nytimes.com
23.21.73.215   nytab.nytimes.com
34.197.212.14   et.nytimes.com
54.249.25.75   sso.nytcn.me
174.129.234.68   tagx.nytimes.com
52.2.232.237   rec.api.nytimes.com
52.2.232.237   rec.api.nytimes.com
52.85.146.245   static.sxzhchina.com
122.152.169.5   l0.cn.nytimes.com
208.100.17.184   ic.tynt.com
23.13.211.238   vp.nyt.com
54.230.19.209   m.cn.nytstyle.com
151.101.65.164   nytimes.com
54.230.19.77   cn.nytimes.com
35.186.231.252   m.cn.nytimes.com
151.101.1.164   www.nytimes.com
151.101.1.164   graphics8.nytimes.com
151.101.1.164   json8.nytimes.com
151.101.1.164   typeface.nytimes.com
151.101.1.164   typeface.nyt.com
151.101.1.164   a1.nyt.com
151.101.1.164   s1.nyt.com
151.101.1.164   i1.nyt.com
151.101.1.164   static01.nyt.com
151.101.1.164   static02.nyt.com
151.101.1.164   js.nyt.com
151.101.1.164   css.nyt.com
151.101.1.164   int.nyt.com
204.79.197.213   api.onedrive.com
204.79.197.213   api.onedrive.com
204.79.197.217   onedrive.live.com
134.170.104.26   skyweb.skyprod.akadns.net
204.79.197.217   webedgegeo.skyprod.akadns.net
157.55.109.228   skyapi.onedrive.live.com
13.107.42.11   outlook.live.com
107.167.115.253   mini5.opera-mini.net
107.167.115.253   gameloft.com.minil.beta.opera-mini.net
107.167.115.253   opx.opera.com.mini5-9.opera-mini.net
107.167.115.253   m.tiket.com.mini5-5.opera-mini.net
107.167.115.253   sharp-cust.opera-mini.net
107.167.115.253   opx.opera.com.mini5-7.opera-mini.net
107.167.115.253   wapshop.gameloft.com.minil.beta.opera-mini.net
107.167.115.253   wapdemon.beta.opera-mini.net
107.167.115.253   proxytubo.appspot.com.beta.opera-mini.net
107.167.115.253   skype.com.mini5-1.opera-mini.net
107.167.115.253   com.indosat.com.mini5-1.opera-mini.net
107.167.115.253   nokia-s40-12-cust.opera-mini.net
107.167.115.253   fly-cust.opera-mini.net
107.167.115.241   mini5-1.opera-mini.net
107.167.115.241   labs1-turbo-1.beta.opera-mini.net
107.167.115.242   mini5-2.opera-mini.net
107.167.115.242   global-4-lvs-colossus-2.opera-mini.net
107.167.115.238   mini5-6.opera-mini.net
107.167.115.239   mini5-7.opera-mini.net
107.167.115.240   mini5-8.opera-mini.net
107.167.115.240   global-4-lvs-colossus-8.opera-mini.net
111.11.6.75   mini5cn.opera-mini.net
111.11.6.75   mini5cn-1.opera-mini.net
185.26.180.102   n14-03-01.opera-mini.net
82.145.210.217   cust-demo-test-7.opera-mini.net
107.167.115.253   helio-cust.opera-mini.net
107.167.115.253   10.9.labs1-turbo.beta.opera-mini.net
107.167.115.253   opx.opera.com.turbo-5.beta.opera-mini.net
107.167.97.236   s35-13.opera-mini.net
37.228.107.241   global-turbo2-1.opera-mini.net
37.228.111.170   a13-08-01.opera-mini.net
107.167.108.184   a25-06-11.opera-mini.net
185.26.181.241   global-4-lvs-odra-1.opera-mini.net
82.145.209.242   global-4-lvs-turing-2.opera-mini.net
37.228.107.239   cdn0.opera-mini.net
37.228.107.239   sitecheck2.opera-mini.net
82.145.209.251   global-turbo-2-lvs-turing.opera-mini.net
141.0.12.125   n24-05-01.opera-mini.net
82.145.211.251   global-4-lvs-turing-8.opera-mini.net
37.228.107.239   sitecheck2.opera-mini.net
82.145.223.56   n19-04-08.opera-mini.net
107.167.99.181   s22-01-08.opera-mini.net
107.167.103.4   s23-03-02.opera-mini.net
82.145.220.251   n08-07-07.opera-mini.net
141.0.12.126   n24-05-02.opera-mini.net
185.26.181.242   global-4-lvs-odra-2.opera-mini.net
185.26.182.62   opera10beta-turbo.opera-mini.net
82.145.208.44   z01-09-01.opera-mini.net
107.167.96.210   s20-15.opera-mini.net
185.26.181.253   global-4-lvs-odra.opera-mini.net
82.145.211.56   z38-09.opera-mini.net
82.145.211.9   z24-10.opera-mini.net
37.228.107.239   af.opera-mini.net
37.228.109.141   a06-05-08-v04.opera-mini.net
107.167.110.216   sitecheck.opera-mini.net
107.167.113.209   global-max-1.opera-mini.net
82.145.221.193   n11-07-07.opera-mini.net
37.228.107.253   global-4-lvs-hopper.opera-mini.net
37.228.107.239   global-turbo2.opera-mini.net
82.145.210.168   z21-09.opera-mini.net
82.145.211.1   z24-02.opera-mini.net
151.101.0.84   pinterest.com
151.101.0.84   www.pinterest.com
151.101.0.84   www.pinterest.jp
151.101.0.84   about.pinterest.com
151.101.0.84   blog.pinterest.com
151.101.0.84   ads.pinterest.com
151.101.0.84   analytics.pinterest.com
151.101.0.84   br.pinterest.com
151.101.0.84   business.pinterest.com
151.101.0.84   canary.pinterest.com
151.101.0.84   cz.pinterest.com
151.101.0.84   de.pinterest.com
34.200.96.247   dev.pinterest.com
151.101.0.84   dk.pinterest.com
151.101.0.84   es.pinterest.com
151.101.0.84   fi.pinterest.com
151.101.0.84   fr.pinterest.com
151.101.0.84   gb.pinterest.com
151.101.0.84   gr.pinterest.com
151.101.0.84   help.pinterest.com
151.101.0.84   hu.pinterest.com
151.101.0.84   id.pinterest.com
151.101.0.84   in.pinterest.com
151.101.0.84   it.pinterest.com
151.101.0.84   jp.pinterest.com
151.101.0.84   kr.pinterest.com
151.101.0.84   media-cache-ec0.pinterest.com
151.101.0.84   pl.pinterest.com
151.101.0.84   pt.pinterest.com
151.101.0.84   ro.pinterest.com
151.101.0.84   ru.pinterest.com
151.101.0.84   se.pinterest.com
151.101.0.84   sk.pinterest.com
151.101.0.84   tr.pinterest.com
151.101.0.84   uk.pinterest.com
151.101.0.84   no.pinterest.com
151.101.0.84   engineering.pinterest.com
151.101.0.84   api.pinterest.com
151.101.0.84   nl.pinterest.com
23.218.116.148   passets-cdn.pinterest.com
34.213.142.132   post.pinterest.com
52.5.103.187   trk.pinterest.com
23.218.116.148   s.pinimg.com
151.101.32.84   i.pinimg.com
23.218.116.148   v.pinimg.com
23.218.116.148   s-media-cache-ak0.pinimg.com
52.206.25.217   developers.pinterest.com
54.230.19.251   psiphon3.com
54.230.19.131   www.psiphon3.com
104.20.39.14   psiphon.ca
104.20.39.14   www.psiphon.ca
54.230.19.202   config.getsync.com
34.192.28.55   update.getsync.com
54.230.19.16   www.getsync.com
54.230.19.16   getsync.com
108.174.10.19   www.slideshare.net
108.174.10.19   slideshare.net
108.174.10.19   de.slideshare.net
108.174.10.14   engineering.slideshare.net
108.174.10.19   es.slideshare.net
108.174.10.19   fr.slideshare.net
108.174.10.19   pt.slideshare.net
108.174.10.14   blog.slideshare.net
199.83.132.96   www.smartdnsproxy.com
34.209.187.231   support.smartdnsproxy.com
52.84.119.57   soundcloud.com
52.85.143.111   www.soundcloud.com
72.21.91.127   m.soundcloud.com
52.85.143.34   api.soundcloud.com
52.85.143.34   api-mobile.soundcloud.com
52.85.143.76   api-v2.soundcloud.com
52.85.143.186   on.soundcloud.com
52.85.143.111   promoted.soundcloud.com
54.230.19.31   visuals.soundcloud.com
104.196.1.106   blog.soundcloud.com
72.21.81.167   ec-media.soundcloud.com
68.232.32.220   ec-rtmp-media.soundcloud.com
54.230.19.170   a1.sndcdn.com
54.230.19.241   a-v2.sndcdn.com
72.21.91.96   ec-preview-media.sndcdn.com
54.230.19.81   style.sndcdn.com
54.230.19.139   va.sndcdn.com
54.230.16.216   cf-media.sndcdn.com
72.21.81.77   ec-media.sndcdn.com
52.85.143.148   eventgateway.soundcloud.com
52.85.143.149   telemetry.soundcloud.com
69.28.209.49   startpage.com
69.28.209.213   www.startpage.com
64.71.175.205   www.ixquick.com
64.71.175.183   ixquick.com
64.71.134.122   support.startpage.com
64.71.134.121   support.ixquick.com
149.154.167.99   telegram.org
149.154.167.99   desktop.telegram.org
149.154.167.99   core.telegram.org
149.154.167.99   macos.telegram.org
149.154.167.120   web.telegram.org
149.154.167.24   venus.web.telegram.org
149.154.171.22   flora.web.telegram.org
149.154.171.22   flora-1.web.telegram.org
52.48.212.136   thebodyshop.com
52.76.11.9   www.thebodyshop.com.hk
54.154.179.66   www.thebodyshop.com
59.124.99.130   thebodyshop.com.tw
210.200.141.52   fs.thebodyshop.com.tw
210.200.141.55   shop.thebodyshop.com.tw
23.211.130.163   assets.thebodyshop.com
151.101.0.230   apps.nexus.bazaarvoice.com
52.76.148.61   stigma.theinitium.com
52.221.46.214   theinitium.com
52.221.46.214   api.theinitium.com
23.227.38.32   initiummall.com
82.195.75.101   torproject.org
82.195.75.101   www.torproject.org
154.35.132.70   atlas.torproject.org
89.45.235.21   bugs.torproject.org
138.201.14.197   cloud.torproject.org
38.229.72.16   consensus-health.torproject.org
154.35.132.70   deb.torproject.org
78.47.38.226   dist.torproject.org
89.45.235.21   gettor.torproject.org
138.201.14.197   help.torproject.org
82.195.75.101   onion.torproject.org
154.35.132.70   ooni.torproject.org
154.35.132.70   research.torproject.org
89.45.235.21   spec.torproject.org
82.195.75.101   tb-manual.torproject.org
38.229.72.16   wiki.torproject.org
82.195.75.101   archive.torproject.org
82.195.75.101   media.torproject.org
23.185.0.2   blog.torproject.org
78.47.38.229   bridges.torproject.org
138.201.14.212   check.torproject.org
138.201.14.216   collector.torproject.org
38.229.72.20   compass.torproject.org
94.130.28.196   db.torproject.org
138.201.212.231   donate.torproject.org
138.201.14.214   exonerator.torproject.org
138.201.212.228   git.torproject.org
138.201.212.228   gitweb.torproject.org
161.47.6.182   labs.torproject.org
138.201.14.202   lists.torproject.org
94.130.28.195   metrics.torproject.org
89.45.235.19   onionoo.torproject.org
37.218.242.173   explorer.ooni.torproject.org
138.201.14.203   people.torproject.org
138.201.212.230   rt.torproject.org
82.195.75.101   stem.torproject.org
78.47.38.231   storm.torproject.org
138.201.14.206   svn.torproject.org
138.201.212.227   trac.torproject.org
151.101.0.249   travis-ci-org.global.ssl.fastly.net
66.6.33.159   tumblr.com
69.147.92.14   www.tumblr.com
54.236.70.234   tumblr.co
69.147.92.13   api.tumblr.com
69.147.92.14   vt.tumblr.com
69.147.92.12   assets.tumblr.com
69.147.92.13   media.tumblr.com
66.6.33.21   cynicallys.tumblr.com
93.184.216.97   mx.tumblr.com
69.147.92.14   vt.media.tumblr.com
69.147.82.57   vtt.tumblr.com
69.147.92.14   31.media.tumblr.com
69.147.92.13   33.media.tumblr.com
69.147.92.14   37.media.tumblr.com
69.147.92.14   38.media.tumblr.com
66.6.32.162   ls.srvcs.tumblr.com
66.6.33.34   px.srvcs.tumblr.com
69.147.92.12   secure.assets.tumblr.com
69.147.92.14   static.tumblr.com
69.147.92.14   68.media.tumblr.com
69.147.92.14   secure.static.tumblr.com
69.147.92.14   24.media.tumblr.com
54.192.19.253   96.media.tumblr.com
69.147.92.14   40.media.tumblr.com
69.147.92.14   49.media.tumblr.com
69.147.92.14   66.media.tumblr.com
93.184.216.98   97.media.tumblr.com
69.147.92.14   90.media.tumblr.com
104.244.42.193   twitter.com
104.244.42.65   www.twitter.com
104.244.42.194   api.twitter.com
199.16.156.41   caps.twitter.com
199.16.156.43   mobile.twitter.com
199.16.156.237   support.twitter.com
199.16.156.74   upload.twitter.com
199.16.156.71   tweetdeck.twitter.com
199.16.157.105   syndication.twitter.com
199.16.156.232   about.twitter.com
199.16.156.105   blog.twitter.com
199.16.156.46   betastream.twitter.com
199.16.156.41   dev.twitter.com
199.16.156.105   pic.twitter.com
199.16.156.73   search.twitter.com
93.184.216.154   status.twitter.com
199.16.156.200   assets0.twitter.com
199.16.156.232   assets1.twitter.com
199.59.150.10   assets2.twitter.com
199.16.156.200   assets3.twitter.com
199.59.150.10   assets4.twitter.com
199.16.156.41   static.twitter.com
199.59.148.84   help.twitter.com
199.16.156.122   ton.twitter.com
199.16.156.73   s.twitter.com
199.16.156.73   analytics.twitter.com
199.16.156.113   urls-real.api.twitter.com
199.59.148.139   userstream.twitter.com
199.59.148.228   sitestream.twitter.com
199.59.148.229   stream.twitter.com
199.59.150.40   tdweb.twitter.com
104.244.46.116   twitpic.com
173.236.31.146   m1.twitpic.com
104.244.46.212   web1.twitpic.com
104.244.46.84   web10.twitpic.com
104.244.46.116   web2.twitpic.com
104.244.46.116   web3.twitpic.com
104.244.46.180   web4.twitpic.com
104.244.46.52   web5.twitpic.com
104.244.46.244   web6.twitpic.com
104.244.46.244   web7.twitpic.com
104.244.46.84   web8.twitpic.com
104.244.46.52   web9.twitpic.com
72.21.91.70   abs.twimg.com
93.184.216.211   g.twimg.com
72.21.91.70   hca.twimg.com
72.21.91.70   o.twimg.com
104.244.46.135   p.twimg.com
199.16.156.214   r.twimg.com
104.244.46.7   ma.twimg.com
104.244.46.231   pbs.twimg.com
152.195.32.10   pbs-h2.twimg.com
72.21.91.70   ton.twimg.com
199.16.157.105   syndication.twimg.com
104.244.42.9   syndication-o.twimg.com
199.16.156.17   image-proxy-origin.twimg.com
199.59.150.8   tweetdeck.com
199.16.156.7   api.tweetdeck.com
199.16.156.39   web.tweetdeck.com
199.16.156.71   www.tweetdeck.com
199.16.156.71   downloads.tweetdeck.com
104.244.43.40   cdn.syndication.twitter.com
199.16.156.200   apps.twitter.com
199.59.150.42   debates.twitter.com
199.16.156.11   t.co
199.96.57.6   platform.twitter.com
104.244.46.7   video.twimg.com
93.184.216.172   cdn.syndication.twimg.com
151.101.128.217   vimeo.com
151.101.192.217   api.vimeo.com
151.101.192.217   www.vimeo.com
151.101.0.217   player.vimeo.com
151.101.34.109   i.vimeocdn.com
151.101.34.109   f.vimeocdn.com
151.101.0.249   vimeo-hp-videos.global.ssl.fastly.net
198.245.92.39   click.email.vimeo.com
23.218.117.79   www.voachinese.com
23.218.117.79   gdb.voanews.com
23.218.117.79   av.voanews.com
66.29.212.110   w3schools.com
192.229.173.207   www.w3schools.com
208.80.154.224   www.wikipedia.org
208.80.154.224   login.wikimedia.org
208.80.154.224   wuu.wikipedia.org
208.80.154.224   zh-yue.wikipedia.org
208.80.154.224   zh.wikipedia.org
208.80.154.224   zh.m.wikipedia.org
208.80.154.240   upload.wikimedia.org
134.170.179.79   achievements.xboxlive.com
69.147.92.11   flickr.com
69.147.92.11   www.flickr.com
69.147.82.61   api.flickr.com
192.0.79.33   code.flickr.com
192.0.79.33   code.flickr.net
76.13.28.196   downloadr.flickr.com
69.147.92.12   heartbeat.flickr.com
69.147.92.11   m.flickr.com
69.147.76.173   secure.flickr.com
63.250.200.72   static.flickr.com
69.147.82.60   up.flickr.com
63.250.200.72   farm1.staticflickr.com
63.250.200.72   farm2.staticflickr.com
63.250.200.72   farm3.staticflickr.com
63.250.200.72   farm4.staticflickr.com
63.250.200.72   farm5.staticflickr.com
63.250.200.72   farm6.staticflickr.com
63.250.200.72   farm7.staticflickr.com
63.250.200.72   farm8.staticflickr.com
63.250.200.72   farm9.staticflickr.com
98.138.253.109   yahoo.com
98.139.21.169   c5.ah.yahoo.com
98.139.21.169   edit.yahoo.com
98.139.21.169   na.edit.yahoo.com
98.139.21.169   sa.edit.yahoo.com
98.138.81.72   geo.yahoo.com
98.139.21.169   login.yahoo.com
98.139.21.169   open.login.yahoo.com
98.139.21.169   mail.yahoo.com
98.138.252.38   hk.yahoo.com
98.138.252.38   tw.yahoo.com
69.147.92.12   answers.yahoo.com
69.147.92.11   hk.answers.yahoo.com
69.147.92.12   tw.answers.yahoo.com
116.214.10.132   tw.bid.yahoo.com
69.147.92.11   finance.yahoo.com
69.147.92.11   hk.finance.yahoo.com
180.222.100.22   tw.finance.yahoo.com
116.214.11.70   tw.mall.yahoo.com
66.196.124.50   hk.mobi.yahoo.com
66.196.124.50   tw.mobi.yahoo.com
98.138.79.55   news.yahoo.com
66.196.124.50   hk.news.yahoo.com
66.196.124.50   tw.news.yahoo.com
63.250.200.63   search.yahoo.com
63.250.200.63   hk.search.yahoo.com
63.250.200.63   tw.search.yahoo.com
107.21.1.61   duckduckgo-owned-server.yahoo.net
172.217.8.14   youtube.com
172.217.7.174   www.youtube.com
172.217.7.174   ads.youtube.com
172.217.7.174   au.youtube.com
172.217.7.174   ca.youtube.com
172.217.7.174   de.youtube.com
172.217.7.174   jp.youtube.com
172.217.7.174   ru.youtube.com
172.217.7.174   tw.youtube.com
172.217.7.174   uk.youtube.com
172.217.7.174   accounts.youtube.com
172.217.7.174   analytics.youtube.com
173.194.208.138   apiblog.youtube.com
216.239.32.21   creatoracademy.youtube.com
172.217.7.174   m.youtube.com
172.217.8.14   s.youtube.com
172.217.7.174   gdata.youtube.com
172.217.7.174   gaming.youtube.com
172.217.7.164   help.youtube.com
172.217.7.174   img.youtube.com
172.217.7.174   insight.youtube.com
172.217.7.175   upload.youtube.com
172.217.7.174   redirector.c.youtube.com
172.217.7.175   stage.gdata.youtube.com
172.217.7.174   tv.youtube.com
172.217.7.175   uploads.stage.gdata.youtube.com
172.217.7.161   youtube.googleblog.com
172.217.7.202   youtube.googleapis.com
172.217.3.42   youtubei.googleapis.com
172.217.7.174   youtube-ui.l.google.com
172.217.7.174   www.youtube-nocookie.com
